34702	27958	0.060461
65419	50261	0.308215
86221	50541	0.666153
21560	61053	1.219048
34007	62033	1.486709
62033	95641	4.408737
62033	11894	4.501346
13626	8387	5.370171
7649	55783	5.575597
21560	15671	5.865403
68716	21602	6.020309
87343	90344	6.205401
34702	88031	6.248477
96180	97148	6.543137
88031	26101	6.954940
86221	16040	6.993702
21560	36091	7.592012
87325	90897	7.734706
62033	17917	8.811291
86221	92504	9.039038
17917	17704	9.059867
35887	84071	9.088214
86221	48725	9.265300
50261	20450	9.534597
90344	94841	9.975168
65419	67965	10.052118
50261	53825	10.063735
89945	13373	10.209154
61053	95336	10.344250
62033	66277	10.530076
7649	31453	10.789210
50261	73845	10.806174
40243	16814	10.900436
7649	36275	10.936490
34007	486	11.003878
79330	83583	11.973942
73845	91141	12.097676
26101	90108	12.210559
33813	90511	12.305840
48725	20014	12.318812
91141	12059	12.408517
68716	95286	12.467414
88031	72353	12.547935
21602	94058	12.617113
90344	35762	12.644349
486	47103	12.756123
40243	31928	12.792233
53825	93829	13.046802
90108	40297	13.153770
94058	68354	13.350407
40297	68593	13.391410
34007	42730	13.475294
50541	25489	13.732636
34114	63245	13.822069
34702	2511	14.001631
67965	29404	14.083180
67965	34167	14.239338
91141	35179	14.976219
34007	99098	15.001267
94058	89580	15.043517
17704	96113	15.340325
62033	7759	15.395831
68716	50711	15.580619
97148	806	15.736869
42730	91985	15.915895
16814	27450	15.922703
16814	10615	16.040676
20450	91023	16.187905
92504	48137	16.378294
41355	63347	16.431759
47103	24026	16.446677
95336	57274	16.470421
91985	57012	16.664765
89945	95898	16.674436
42730	78231	16.814122
50711	50454	17.032559
50261	2651	17.110159
72353	4740	17.179947
31928	86566	17.242126
16814	63879	17.319612
73845	58790	17.322859
90897	30096	17.432888
35762	5425	17.466862
48137	97653	17.802319
40297	35944	17.946419
5425	38128	18.048384
67965	80339	18.105020
20014	7630	18.118039
36275	22849	18.198534
22849	59571	18.244408
21560	30174	18.334476
97653	75873	18.343507
61053	86349	18.691668
65419	94768	18.736364
10615	30590	18.986663
68716	68744	18.992366
68593	54115	19.139950
4740	55411	19.148495
68744	84212	19.298564
95898	72980	19.579703
40243	62311	19.608546
22849	89184	19.691695
84212	8348	19.703263
63245	38783	19.828193
7759	87288	19.869188
34114	51482	20.037373
2511	58576	20.044737
29404	72240	20.066003
20014	52789	20.114786
84212	6618	20.209372
55783	55562	20.246318
84212	20167	20.268240
73205	41201	20.334680
11894	56654	20.431893
15671	28587	20.600707
50711	23948	20.637590
67965	20946	20.643135
89184	60310	20.816970
40243	67382	20.935247
34167	66049	20.948964
95286	84088	20.997600
34114	24939	21.030210
88031	20769	21.118166
87325	74886	21.203837
66049	73615	21.245264
50261	1886	21.329872
16814	28682	21.492379
10615	91902	21.730504
21602	20313	21.734459
27958	99636	21.962339
89945	30822	22.074036
22849	99622	22.104823
20313	96835	22.118709
61053	99509	22.155808
89945	17	22.184557
7630	7268	22.197839
92504	28283	22.251961
12059	37035	22.303635
72353	52837	22.426627
28587	77323	22.608258
90108	39550	22.685450
62033	7634	22.729999
20946	11925	22.993055
67965	94298	23.037758
20167	13859	23.080114
806	86716	23.124887
68354	68562	23.321007
96835	25733	23.348702
93829	792	23.421252
72240	86448	23.691445
16814	66036	23.711424
30174	92824	23.819237
17	4203	23.901814
91023	72369	23.918451
83583	74011	23.962242
89945	68958	24.089288
99622	77257	24.132814
67382	94342	24.264122
30590	23877	24.706789
15671	47199	24.904797
21560	58813	24.909648
2511	82741	24.942423
68562	69424	25.095331
30174	27493	25.098312
13626	54055	25.181453
91023	70530	25.208948
94768	97103	25.268366
11925	47124	25.290090
68354	8369	25.336387
31928	99992	25.588559
86448	98426	25.646781
792	85092	25.661588
4203	10636	25.752632
29404	47984	25.928863
99509	68159	25.934041
70530	70020	26.021031
62311	83227	26.121064
15671	76230	26.129192
11925	89134	26.167420
56654	47790	26.225399
2651	86218	26.340312
93829	93537	26.485418
97103	58415	26.497517
86448	28131	26.513254
68958	51877	26.545548
39550	19981	26.638571
37035	22512	26.664357
31928	94902	26.666631
57274	48829	26.695551
67382	18291	26.727670
35179	55614	26.744933
72369	8766	26.774993
53825	76538	26.780818
20313	62068	26.850650
27450	76377	26.920677
35762	18138	27.129029
21560	82656	27.249153
99622	30916	27.272243
73615	38847	27.315683
68744	90649	27.327032
66277	16832	27.394888
76230	13931	27.521401
28131	2016	27.572837
6618	83186	27.653214
486	65797	27.705279
20167	84031	27.758702
7268	44297	27.760821
66049	16047	27.765643
36275	59855	27.782679
93537	5154	27.786718
57274	25611	27.819853
17	14823	27.845199
68744	39291	27.857911
68562	18489	27.896799
84212	51592	28.009896
18138	14497	28.011088
47199	4527	28.013561
61053	99654	28.027073
55562	5417	28.065165
47103	76703	28.159952
17	62484	28.190140
29404	86602	28.229180
17917	1373	28.260448
94841	30383	28.270227
24939	29547	28.274730
92504	89780	28.298844
5154	72771	28.312400
96180	88481	28.365030
17704	66744	28.382885
91141	44140	28.401495
48829	34521	28.422457
91902	81355	28.473290
35944	26910	28.574458
66049	4035	28.575972
30383	25369	28.595116
88481	63749	28.597497
73845	46029	28.632427
29547	38544	28.632592
88031	12400	28.637383
47984	33768	28.718341
47984	98165	28.780203
84071	24550	28.783375
4740	53742	28.802900
21602	62135	28.826569
76377	33354	28.917767
33354	6544	28.919494
66036	77241	28.925616
66744	52659	28.939484
84212	41068	28.939614
74886	79438	29.052842
28131	75861	29.079779
5154	89616	29.101017
72369	12774	29.144484
80339	16836	29.202931
14497	40482	29.221546
54115	11529	29.262854
70020	69440	29.386024
47103	39184	29.394371
39184	76677	29.418876
90511	74187	29.445174
21560	6774	29.491128
28283	9737	29.512803
17917	45643	29.576039
57274	21018	29.669219
66036	66190	29.699905
91985	25999	29.721946
92824	28505	29.749511
48829	24537	29.767591
34167	87555	29.772613
96180	36827	29.803872
25489	96201	29.948992
6544	78467	29.950181
72353	98800	29.955423
93829	13636	30.094000
30174	50024	30.143470
7630	23566	30.178315
68744	25095	30.203248
89945	79832	30.216981
5154	75040	30.260818
11925	17023	30.277157
62068	31060	30.299154
26101	64070	30.355755
66190	60304	30.380667
42730	34579	30.388959
99654	94022	30.417004
47984	84144	30.472727
26101	70598	30.495194
36091	92500	30.584022
22849	47397	30.607466
90511	61629	30.618325
77241	29892	30.628311
34521	44077	30.634573
84088	51995	30.637774
44140	40405	30.662606
48829	56128	30.683865
98800	44294	30.711660
47984	25402	30.712394
25733	65758	30.716239
12774	97541	30.770608
7630	95033	30.772360
42730	21513	30.827447
79330	96513	30.986983
50261	90016	31.007213
20769	51799	31.028799
73845	31904	31.037402
99636	5820	31.052172
53825	24004	31.062923
53825	79063	31.098336
84071	28111	31.107728
17023	33446	31.155784
12774	76485	31.198456
67965	14126	31.230250
27450	3848	31.233247
97541	46662	31.253228
68354	1522	31.277641
94841	9793	31.280579
80339	27078	31.388855
39550	7554	31.418947
81355	57326	31.426963
46029	88678	31.454728
79438	25945	31.471002
4203	12455	31.473935
58790	30769	31.525088
52659	23473	31.638972
39184	98233	31.650878
34702	70774	31.662327
52659	56253	31.670089
76485	97459	31.713588
2511	88168	31.744416
7649	1847	31.761377
54055	97488	31.783691
11894	94086	31.835892
25369	41410	31.842291
63347	17386	31.852760
86716	92397	31.916583
30096	47336	31.951692
44297	65106	31.981987
56253	63311	31.983573
38783	28956	32.026911
16040	92772	32.042283
89945	19477	32.065129
41201	96391	32.091667
52789	56007	32.091681
98426	93211	32.096199
92824	60853	32.135369
30383	44135	32.188887
95641	27615	32.264228
