44913	98702	9.576714
68086	89	13.853648
1428	22735	14.550817
89	34584	21.525983
12048	3172	23.847702
3172	17360	24.106289
4359	20779	24.728423
15877	37028	25.168650
4359	29853	28.034689
1428	4552	31.196615
3172	101	34.449729
101	95613	37.007326
101	15126	37.196952
101	73520	37.600190
89	256	38.883253
256	17420	39.202221
3172	14101	39.884043
101	17294	40.419666
256	15596	40.875907
89	45	41.115454
256	92155	41.281475
101	11642	42.312747
45	4494	42.452026
256	24518	42.649658
45	16947	42.939717
45	98382	43.800403
17420	88184	44.508673
70943	74817	45.139998
3172	48929	45.318323
101	25418	45.493881
101	29064	47.354478
101	87210	48.987323
256	4144	49.300076
101	46439	49.398217
45	14044	50.102781
101	22949	50.314029
101	90040	51.643926
12048	68394	52.750163
101	44137	53.378810
256	62950	53.907839
25418	48890	54.071988
101	6657	55.188851
101	67005	55.596261
4494	7477	55.866981
17294	93586	56.286329
101	68869	57.230560
17294	17485	57.786120
4494	25178	58.365560
4359	56473	58.457528
1428	67635	59.460358
45	54160	59.515141
45	30124	59.573105
45	7571	59.996942
36158	50569	62.919891
4144	26716	63.134877
101	35157	63.392898
17294	66820	63.633481
101	75336	64.870690
4494	22598	66.871967
101	20555	67.081938
1428	11620	67.125716
101	52120	68.543292
76521	67	69.480025
45	28866	70.442760
101	60229	71.241481
101	34799	71.534039
45	6550	72.131075
46439	82166	72.201296
3172	32746	72.810640
3172	21002	72.891309
101	30630	73.909850
67	4572	74.084361
101	72220	74.846516
256	11384	75.306943
256	258	76.207767
67	31898	76.759447
256	8031	78.369659
45	687	79.462313
101	89269	79.595858
15877	58208	80.224261
258	6425	80.262593
45	45028	81.071181
67	6601	81.606202
101	9459	82.439137
256	95359	82.787466
45	6	83.270707
44913	90968	83.456005
4552	68699	83.807867
22949	30832	84.317461
101	15414	84.561110
258	14598	84.646897
6	93567	84.722854
45	63012	84.992499
45	69372	85.005477
67	22654	85.503139
16947	75764	85.549636
6	9613	85.564083
45	37178	85.809874
6	881	85.970358
6	26121	86.054353
45	18322	86.932497
45	2563	87.703431
6	7913	87.822197
258	99973	87.877943
258	81336	88.036585
6	2796	88.233927
6	5588	88.481540
6	7894	88.513225
4494	13045	88.613129
30124	88785	89.195793
6	69093	89.393411
6	2521	89.433949
26121	31372	89.542932
256	6124	89.617373
6	2033	89.784552
2033	37335	89.947502
6	2005	90.110366
25178	41608	90.123824
6	18127	90.257365
256	64933	90.560412
6	3439	90.722332
6	14763	90.937245
