52036	65119	2.463754
52036	76057	21.203702
65119	68120	54.648469
68120	53893	61.009207
53893	98340	69.461198
76057	54521	73.454831
52036	13903	78.503752
68120	17279	80.032882
98340	677	80.848568
68120	70420	81.715667
70420	17493	83.906270
68120	41398	84.392996
13903	4366	85.458138
17279	52857	89.682769
17493	65143	90.017891
17279	23960	91.924071
53893	66910	93.731958
70420	87803	93.793769
17493	96756	93.853879
65119	98382	94.798210
53893	34705	94.837441
70420	62584	95.281617
70420	46847	96.450444
17279	44260	97.118568
46847	18163	99.157769
13903	55977	99.622300
87803	3765	100.022341
53893	86363	101.318935
68120	47631	102.393647
47631	91192	103.298174
53893	13470	104.409681
18163	49012	104.482057
17493	63497	105.316668
55977	81800	105.826481
4366	89705	105.902638
34705	40017	106.508955
65143	67738	107.085146
41398	31020	107.483980
67738	604	107.514554
54521	85359	108.263742
40017	24055	108.607626
96756	39761	108.627967
3765	26267	108.944347
31020	72164	110.075034
18163	5192	110.109801
24055	66851	112.734834
40017	41606	113.659080
98382	97994	113.762649
3765	96245	114.150835
91192	99138	114.183586
46847	93985	115.397616
41606	76965	116.583065
53893	88486	116.890052
99138	99109	116.932120
677	64663	116.977953
65143	57083	117.096600
4366	75882	118.098921
81800	95145	118.548624
23960	84830	119.325725
52036	89644	119.728359
91192	54275	119.907659
53893	56680	120.021460
97994	8641	120.239022
75882	95068	120.293891
24055	46819	120.552223
23960	26749	121.294049
49012	38304	121.307335
75882	31715	121.358286
86363	61258	121.780800
85359	16335	122.222889
52036	16568	122.598330
47631	78603	122.600130
78603	59378	122.796890
55977	14982	122.808002
64663	40619	122.905499
95068	26496	123.301419
8641	24412	123.405324
31020	97247	123.729462
93985	5925	123.841102
16335	65179	123.913844
64663	77463	123.936707
59378	82712	124.093103
62584	63523	124.129874
78603	2712	124.491594
55977	51319	124.711042
16568	57407	125.082265
77463	25725	125.196741
13470	7528	125.493066
76965	34716	125.564715
99109	56175	125.806709
57407	40888	125.858800
64663	91704	126.055954
56680	38244	126.526022
34716	34511	126.821084
68120	91122	126.852594
13470	61442	127.251325
97247	29238	127.350176
65143	10848	127.389099
89705	72793	127.537821
49012	74217	127.643736
95145	65468	127.935136
2712	71927	127.935573
99109	36299	127.987817
91192	29625	128.081962
41398	38163	128.567829
41398	56447	128.568408
51319	87470	128.606838
85359	50068	128.876692
36299	26827	129.084633
17279	97671	129.275054
65179	53849	129.322699
13470	63389	129.324985
41398	479	129.417970
41606	10066	129.507389
24412	57978	129.771007
75882	75047	130.005525
8641	47310	130.193799
16335	98953	130.296159
89644	31914	130.387437
46847	70962	130.481102
65119	31483	130.556303
86363	37329	130.573696
29625	11591	130.717069
56447	30082	131.044417
66910	63461	131.060933
98340	93369	131.271224
26749	95440	131.449797
46847	43210	131.481491
49012	64318	131.659761
16335	47207	131.725076
99138	41987	132.001917
95440	66205	132.487981
16568	60310	132.495535
98340	27485	132.511071
59378	81180	132.764741
31715	73197	132.778609
95145	21548	133.026330
99109	98596	133.200697
10848	22614	133.271532
82712	91537	133.415892
91192	32749	133.446801
22614	30512	133.474747
76965	79236	133.788448
55977	35244	133.875810
60310	25573	134.222700
10066	77612	134.445343
46819	25919	134.587670
56175	2149	134.609679
96756	29108	134.658398
99109	79767	134.957432
98596	68314	135.419834
16335	26526	135.574488
31715	29745	135.790022
74217	96827	135.925632
30082	47796	135.964395
35244	74434	135.979476
56447	9809	136.227326
47310	6517	136.278909
34511	71423	136.282632
99138	61291	136.385350
43210	18075	136.400149
29108	9973	136.433405
17493	88312	136.512997
44260	88214	136.572684
29745	33970	136.579342
75047	72733	136.715918
33970	2611	136.885738
98596	96751	136.931862
71423	59083	137.143394
33970	25051	137.158885
33970	8813	137.229792
26496	10918	137.296753
38304	5027	137.327861
95068	68770	137.357879
26827	57855	137.407229
5027	10696	137.411454
70420	17501	137.501345
91704	40984	137.664740
29625	32438	137.753817
8641	85995	137.815268
32438	87317	137.937824
57407	34170	137.947112
91192	16964	138.060430
98340	39388	138.150927
5192	83934	138.318247
66205	86868	138.365122
77612	20276	138.414909
47310	48702	138.455862
96751	18030	138.703369
68120	46791	138.817988
23960	87644	138.922940
29108	12379	139.051652
61291	30212	139.139826
31020	88813	139.259613
88813	81440	139.446259
13470	41417	139.531573
89705	30255	139.662895
72733	31953	139.689600
34705	25961	139.755232
21548	45234	139.938238
96827	24889	139.955252
56447	48837	139.965569
87803	56141	139.973539
86363	88569	140.317890
31020	50270	140.378385
70420	70426	140.837562
66205	83649	140.854835
27485	97807	140.931522
93369	60337	141.072717
8641	40434	141.086455
79767	53536	141.115964
47631	31658	141.156129
25725	84792	141.180100
31658	33539	141.456629
86868	85713	141.602470
91704	33116	141.790728
76965	66247	142.099337
56447	17235	142.105876
34716	75089	142.312403
56175	94132	142.335059
88486	57372	142.422116
24055	78878	142.464110
81440	93453	142.509733
40984	64918	142.598982
24055	48471	142.612727
4366	74623	142.677702
30082	48057	142.682968
10918	63482	142.748905
91704	65856	142.884478
46847	72873	142.884836
95440	1987	143.005262
68120	43835	143.126383
22614	20456	143.178206
29625	43677	143.315600
59083	19057	143.336221
9809	91637	143.847513
38163	71399	143.856263
93453	10415	143.893393
21548	55776	143.948235
62584	6071	144.026880
30212	40316	144.042218
61291	84524	144.164545
40434	53004	144.164843
57372	53250	144.382426
83934	19998	144.451907
84830	63325	144.525479
96245	3746	144.572723
98596	40884	145.400382
97247	94298	145.411657
87644	87370	145.414935
25919	91967	145.418277
25919	97096	145.540119
87470	48957	145.881557
84830	34676	145.920936
97671	90773	146.074110
18030	25981	146.173359
90773	55873	146.196706
91637	26258	146.245745
36299	17345	146.477325
41606	51991	146.582828
17493	94962	146.663388
40619	29955	146.696378
45234	69803	146.724673
40884	83832	146.888250
85713	33972	146.913969
20456	51937	146.982976
30082	57386	147.081884
5192	17126	147.185307
51991	19207	147.186225
17126	36014	147.210681
34676	31431	147.258647
78878	56503	147.292289
33972	45439	147.308374
84830	86697	147.308713
32438	66325	147.346937
25919	26124	147.547559
74434	84107	147.576828
25961	99697	147.671494
16964	20727	147.702293
86697	1258	147.867643
6517	87166	147.894729
98382	58519	147.904514
48057	50766	147.953982
93985	60548	147.960524
88569	78864	147.979240
40619	88090	148.055203
87803	23231	148.117941
41987	98004	148.158093
30512	68758	148.234469
61291	58847	148.243683
46819	37719	148.357438
84524	58590	148.522898
45439	30382	148.526921
34170	406	148.559007
99109	21933	148.580799
78864	74229	148.807452
97247	33841	148.859338
17345	88468	149.047982
98004	34534	149.061309
3746	72736	149.071764
40984	34510	149.098152
64318	8770	149.113862
9973	73285	149.247733
52036	10763	149.338072
88214	12790	149.413155
88468	96804	149.690177
63523	77615	149.718194
37329	55136	149.834149
677	5247	149.839842
91704	53794	149.998894
91967	69767	150.015714
3765	41867	150.122253
12379	66659	150.279970
41867	50064	150.293175
36014	39181	150.325129
77615	25159	150.345361
45439	38764	150.386492
85995	29712	150.561640
74434	30124	150.596036
19207	82349	150.645325
17501	37176	150.676468
87317	67530	150.687364
72873	59522	150.796144
24889	15540	150.817934
79236	67866	150.831654
36014	7158	150.848586
63497	81216	150.857814
71399	40610	150.920584
30512	26276	150.972359
38244	15165	151.212002
41417	58410	151.239558
31483	59177	151.265113
53004	7645	151.265473
87317	587	151.277188
5925	71480	151.348538
23231	20058	151.445088
74623	45070	151.445359
48837	79805	151.457241
19057	30003	151.750191
37719	89443	151.851347
30124	56358	151.855727
24055	61161	151.955326
88090	80074	152.078969
99697	87611	152.212721
2712	43126	152.221755
86697	23235	152.264760
5192	88428	152.358441
40884	4569	152.391879
89705	10119	152.421371
56680	3647	152.437497
63389	1174	152.443961
31715	67914	152.691933
5192	77952	152.715083
81800	33152	152.726845
10066	64928	152.738679
75047	17173	152.864219
40984	57835	152.894664
604	94387	153.038590
55776	88349	153.059492
22614	97211	153.295628
7158	11376	153.323719
