64589	55558	0.426836
33798	86498	0.835418
77805	428	0.860955
60485	12929	1.239438
428	9137	1.422344
96662	9317	1.597100
12929	18641	2.736458
73681	51083	3.168194
428	50877	4.615715
8482	78322	5.068056
73681	581	5.221135
33798	9511	5.279114
13365	53401	5.479355
428	3768	5.783492
581	14989	5.870633
36453	2448	6.232885
12929	37796	7.194835
9137	1207	7.365792
9137	85314	7.640289
78322	147	7.890876
77805	93034	7.908477
63465	94933	8.251999
581	3795	8.279734
428	55346	8.694748
9137	43476	8.752624
9317	15605	8.803415
147	7366	9.040060
581	55011	9.119378
581	681	9.201336
15605	32309	9.231821
96662	193	9.240595
96975	46176	9.306328
9511	41604	9.334295
428	13210	9.340025
50877	32882	9.402058
2448	51722	9.425545
193	17960	9.788981
681	122	9.875516
15605	39828	9.878159
681	55839	9.982539
193	34939	10.021002
147	20127	10.132055
36453	89358	10.204914
3768	61813	10.207765
14989	40044	10.283620
193	22122	10.310326
122	55973	10.354578
122	24092	10.554567
681	37410	10.898143
122	92610	10.973081
7366	99781	10.974726
193	1128	10.982186
9344	25466	11.086297
1207	51179	11.126944
428	2761	11.290247
39828	5091	11.332025
193	74000	11.363397
122	42059	11.390816
36946	53774	11.476682
193	6866	11.673969
14989	1297	11.682419
122	7	11.849242
7	62539	11.983147
32309	5859	12.067593
147	54859	12.070425
9137	38715	12.211382
193	14907	12.234979
32882	5987	12.268879
193	86062	12.374853
86498	23108	12.388039
581	19268	12.413081
8482	53836	12.456294
193	721	12.503629
55839	1720	12.532663
581	66634	12.568436
147	20165	12.591009
193	68082	12.699703
1297	18159	12.710477
63465	96680	12.835740
193	75239	12.924081
193	43757	12.957232
1297	67108	13.036096
193	70445	13.129550
23108	63610	13.133824
67108	3678	13.163244
46176	13091	13.283817
581	7870	13.317445
193	14553	13.338130
428	73083	13.368564
2448	11614	13.513349
581	3044	13.537459
85314	754	13.549096
12929	91327	13.568479
3044	40907	13.625605
721	33177	13.632603
51179	507	13.656165
22122	1348	13.659652
3044	50635	13.694216
147	6218	13.711788
9317	1168	13.741511
1348	26924	13.753227
581	16303	13.780073
122	53078	13.792764
428	3023	13.838650
2761	3344	13.990947
147	8829	13.996228
2448	30679	14.057571
3044	87585	14.058164
60485	28158	14.077325
13091	35480	14.078151
19268	22082	14.141637
581	140	14.165086
96680	54578	14.180688
193	52	14.199525
7	24	14.199962
2761	2773	14.202766
40907	381	14.259080
52	5621	14.267203
2448	1372	14.287290
24	20	14.297941
75239	36149	14.306050
55011	17	14.353267
24	4178	14.369885
193	96727	14.399530
66634	12447	14.407692
193	76938	14.434771
507	121	14.436668
20	74132	14.454181
507	15726	14.461691
93034	4163	14.471797
96662	1783	14.486910
121	59	14.523847
7	96758	14.583485
1168	84732	14.597631
9511	19015	14.602190
55558	3669	14.627254
20	4516	14.679144
122	1711	14.727983
121	61611	14.773389
20	959	14.779306
754	80217	14.791697
63610	67265	14.795781
20	35	14.814106
17	60155	14.816960
721	24875	14.820406
42059	2513	14.848533
20	624	14.861478
507	34932	14.878459
24	10729	14.915021
35	79072	14.920461
381	91982	14.926983
1128	82410	14.953028
17	24538	14.976196
428	37757	14.999253
147	37033	15.000603
52	64605	15.014168
35	31169	15.014436
20	70100	15.070124
24	97662	15.131533
82410	5790	15.158462
40907	1229	15.183870
721	753	15.227208
9317	11924	15.232833
1128	4612	15.261037
1348	6560	15.273945
8482	592	15.274080
20	21473	15.285038
3678	30411	15.299513
72953	62483	15.305074
59	2038	15.320497
17	39933	15.380997
121	27700	15.386390
121	78992	15.390749
31169	33	15.397298
9137	307	15.404555
7	23186	15.404967
147	14771	15.421331
1783	5747	15.435087
33	64155	15.435334
9317	54942	15.477936
20	95223	15.489741
33	15869	15.491758
33	362	15.498966
17	67077	15.499713
3044	59055	15.522103
507	30600	15.532627
2773	16978	15.543738
507	63600	15.555597
6218	29209	15.556154
17	9695	15.561585
35	31027	15.563181
121	18923	15.573179
59	12937	15.574827
507	2075	15.586388
122	55337	15.603959
24	4354	15.606538
17	1369	15.618790
17	1949	15.646572
122	19212	15.648392
2773	41333	15.674658
51083	273	15.679280
121	63	15.695313
1168	7216	15.696876
592	90	15.707322
31169	92034	15.748189
1711	519	15.750521
72606	358	15.754813
122	5514	15.760109
754	68829	15.763203
1720	71640	15.777302
1372	66541	15.783663
428	19379	15.785758
17	67167	15.792169
64155	98115	15.794930
33	68533	15.817086
122	5652	15.819652
52	47610	15.838392
1783	23752	15.848646
66634	7508	15.888694
33	18771	15.893622
20	82144	15.911965
3669	94165	15.915027
24875	57387	15.919440
17	99104	15.935388
1720	537	15.951563
3044	28817	15.953077
23108	8795	15.961007
35	83891	15.962691
753	81420	15.976249
2761	21	15.988903
33	815	15.999376
53078	19643	16.022314
193	17853	16.031275
7	29670	16.087010
17960	21340	16.091821
507	6381	16.101329
21	1381	16.110018
1372	21491	16.122751
35	42375	16.125834
1369	8047	16.141032
24	49737	16.147494
20	27041	16.179045
193	53703	16.191567
31027	77580	16.215248
8482	13673	16.215587
37410	3035	16.220692
815	3859	16.221024
9695	90147	16.232559
82410	5324	16.250392
1369	9743	16.251954
21	17816	16.252652
55973	1255	16.273857
80217	54273	16.277880
1720	412	16.278553
33	87401	16.287529
21	61506	16.290242
17853	20298	16.295216
33	72866	16.313048
7	12531	16.313099
17	88952	16.313395
381	58541	16.322255
24	98893	16.328553
17	46404	16.330881
20	39433	16.341152
122	55658	16.358112
20	66827	16.358908
20	22088	16.365240
12929	16926	16.380158
21	93718	16.380585
24	8742	16.386654
21	119	16.394319
35	17953	16.399297
35	18483	16.426074
592	80578	16.446105
35	3019	16.463330
581	7843	16.496386
80578	30621	16.496808
33	74715	16.511178
122	60362	16.526003
90	2468	16.530838
273	3817	16.534218
358	84536	16.539455
754	83952	16.549383
9317	77670	16.557776
1348	82533	16.568840
90	76275	16.580077
412	8312	16.591596
1783	14	16.593772
428	66089	16.609508
63	58063	16.615548
21	9647	16.621344
13673	89901	16.632858
32309	73541	16.639658
20	16910	16.648002
17816	11411	16.654794
53774	18061	16.654933
147	7127	16.657661
20	53645	16.660152
33	10016	16.661005
32309	87978	16.678705
17	290	16.679546
7	984	16.680953
28158	65892	16.686673
20	4768	16.688735
18641	83993	16.691353
428	11	16.710438
537	3333	16.724528
33	3305	16.726155
1128	3901	16.745909
35	69416	16.745984
581	31304	16.750146
35480	15483	16.762850
20	20016	16.764692
20	2528	16.764968
11	50346	16.769033
49737	51921	16.786572
35	8626	16.790100
140	53942	16.793081
290	54816	16.800005
16303	78353	16.815133
1168	59732	16.816183
11411	83581	16.823297
1372	11343	16.833480
7	6855	16.840116
193	28946	16.853730
52	36944	16.861677
52	37963	16.861740
33	50598	16.877953
24	24626	16.882905
20	20563	16.900167
63	10356	16.910941
14	861	16.921440
11	55969	16.945166
18483	76869	16.955339
5859	10668	16.959598
412	59321	16.967849
21	8736	16.979128
17	1730	16.988254
11	97220	16.996255
381	977	17.008609
52	3381	17.008875
2513	64424	17.009919
36149	52293	17.021082
20127	6762	17.025220
815	831	17.026460
59055	50051	17.034432
59	68974	17.062018
63	297	17.065440
14	23080	17.071525
20	98004	17.107399
52	50365	17.116322
5324	22203	17.122556
24	34538	17.137429
984	761	17.148980
14	57814	17.171675
753	15531	17.179870
681	69099	17.193377
24	48736	17.193473
24	16661	17.201680
6762	14862	17.213259
14	240	17.220164
24	90047	17.227099
21	12889	17.249286
20016	36217	17.253001
119	78001	17.273040
507	1881	17.285611
10356	55840	17.304056
358	32610	17.326811
33	4279	17.331718
11	1001	17.348025
14	28273	17.354762
7	1836	17.359361
7	1019	17.370924
63610	97803	17.378717
21	7137	17.385902
74132	749	17.389684
11	44515	17.392299
