9539	27296	0.477078
65722	68925	2.169730
27296	50739	4.761362
39405	26912	6.038642
84441	40217	6.555980
26912	83404	6.619896
17528	71942	7.609793
15613	77465	8.806916
71942	73855	8.891825
7470	42091	10.544210
47279	35451	10.851364
78526	49848	11.172844
4614	17358	12.068923
73855	94632	12.685814
84441	36953	12.827142
94632	1216	13.390146
77465	11941	14.040274
11941	60469	14.350633
4614	65508	14.385810
26912	16368	15.466323
27296	95672	15.574093
98775	19038	15.905222
94632	23638	15.922239
35451	70928	16.253276
70928	87981	16.712364
27296	35695	17.667189
65722	29182	17.804270
53159	83426	18.004009
87981	37918	18.305639
1216	72877	18.465822
70928	95522	18.483775
36953	8690	18.505123
95672	48994	18.675209
89265	67572	19.084742
50739	10110	19.194617
49848	44622	19.302659
78526	35666	19.538312
84320	82161	20.316881
83426	87417	20.656645
71942	34977	20.847748
34977	19236	21.016748
8690	66909	22.052376
48994	89869	22.228395
66909	88608	23.228544
94632	30521	23.381041
83426	53275	23.492880
53275	16473	23.610644
71942	8354	24.110907
65508	72911	24.367725
72911	39566	24.571960
77465	69993	24.588832
9539	11336	24.942371
27296	67849	25.113900
53275	66729	25.280076
35451	81660	25.330999
67572	24026	25.833135
26912	99722	25.940075
69993	54157	26.161567
16473	73655	26.211583
99722	18064	26.333709
67572	23455	26.619891
9539	46172	26.837360
77465	89374	27.040126
83426	85817	27.218383
7470	85672	27.579153
87981	3669	27.690865
46172	54384	28.408626
71942	89571	28.540423
16473	69365	28.825870
91602	61257	28.851188
71185	85873	29.015557
18064	87181	29.083957
27296	45830	29.419331
94632	10419	29.694908
35666	75977	30.678130
84441	50787	31.127610
7470	57270	31.131670
66729	31902	31.140144
30521	91904	31.397563
36953	80321	31.730630
88608	24586	31.743993
89265	8292	31.809987
89571	30451	31.964092
91602	72398	32.112876
87181	33788	32.197466
61257	11423	32.245797
89571	69018	32.285033
61257	40604	32.425162
30521	92169	32.519683
54157	34056	32.995346
37918	64729	33.415502
16473	4223	33.648164
1216	13144	33.834683
65508	34216	33.842220
87981	46575	34.175327
69365	10881	34.537853
24026	82410	34.695918
26912	25592	34.816111
83426	539	34.818125
26912	92608	34.909707
87981	12245	34.972125
31902	75842	35.355861
61257	15816	35.586106
87981	12117	35.795178
67849	14597	35.868039
10881	14833	36.138095
39405	4094	36.292251
83426	49134	36.740649
